date,change
01/01/2011,4.93333333333
01/01/2011,2.0
01/01/2011,11.0
01/01/2011,7.0
01/01/2011,2.45
01/01/2011,2.16666666667
01/01/2011,2.16666666667
01/01/2011,2.16666666667
01/01/2011,17.3333333333
01/01/2011,5.94285714286
01/01/2011,93.0
01/01/2011,5.90909090909
01/01/2011,3.0
01/01/2011,4.63636363636
01/01/2011,1.33333333333
01/01/2011,7.8
01/01/2011,15.3333333333
01/01/2011,32.0
01/01/2011,32.0
01/01/2011,4.61904761905
01/01/2011,5.33333333333
01/01/2011,6.04255319149
01/01/2011,10.6363636364
01/01/2011,9.3
01/01/2011,17.0
01/01/2011,2.73913043478
01/01/2011,1.8
01/01/2011,8.0
01/01/2011,5.3
01/01/2011,6.0
01/01/2011,4.9
01/01/2011,8.33333333333
01/01/2011,3.368
01/01/2011,6.5641025641
01/01/2011,9.14285714286
01/01/2011,5.36
01/01/2011,4.0
01/01/2011,6.95
01/01/2011,5.28571428571
01/01/2011,22.0
01/01/2011,3.92156862745
01/01/2011,7.69230769231
01/01/2011,4.70192307692
01/01/2011,25.0
01/01/2011,5.24074074074
01/01/2011,7.46666666667
01/01/2011,5.25
01/01/2011,3.8
01/01/2011,7.2
01/01/2011,16.75
01/01/2011,3.75
01/01/2011,9.16666666667
01/01/2011,3.57142857143
01/01/2011,4.32432432432
01/01/2011,7.66666666667
01/01/2011,3.0
01/01/2011,6.375
01/01/2011,27.0
01/01/2011,31.0
01/01/2011,5.61538461538
01/01/2011,5.22222222222
01/01/2011,3.59493670886
01/01/2011,5.33333333333
01/01/2011,3.2
01/01/2011,4.00847457627
01/01/2011,6.0
01/01/2011,-0.4
01/01/2011,15.3333333333
01/01/2011,5.83333333333
01/01/2011,2.8
01/01/2011,11.6
01/01/2011,8.0
01/01/2011,3.33333333333
01/01/2011,4.44444444444
01/01/2011,3.0
01/01/2011,3.57142857143
01/01/2011,1.4
01/01/2011,5.76470588235
01/01/2011,5.76470588235
01/01/2011,5.76470588235
01/01/2011,5.76470588235
01/01/2011,5.22222222222
01/01/2011,4.07692307692
01/01/2011,14.2352941176
01/01/2011,6.15384615385
01/01/2011,8.25
01/01/2011,3.22549019608
01/01/2011,8.63636363636
01/01/2011,7.85714285714
01/01/2011,9.125
01/01/2011,3.51851851852
01/01/2011,12.8
01/01/2011,5.33333333333
01/01/2011,7.88888888889
01/01/2011,5.69230769231
01/01/2011,5.69230769231
01/01/2011,26.0
01/01/2011,5.88888888889
01/01/2011,6.09090909091
01/01/2011,7.83333333333
01/01/2011,3.67741935484
01/01/2011,1.66666666667
01/01/2011,4.66666666667
01/01/2011,8.0
01/01/2011,8.0
01/01/2011,4.55555555556
01/01/2011,5.33333333333
01/01/2011,5.33333333333
01/01/2011,1.66666666667
01/01/2011,4.8
01/01/2011,4.90476190476
01/01/2011,3.55172413793
01/01/2011,9.0
01/01/2011,2.33333333333
01/01/2011,4.45454545455
01/01/2011,6.76470588235
01/01/2011,6.76470588235
01/01/2011,6.76470588235
01/01/2011,5.25
01/01/2011,4.66666666667
01/01/2011,29.0
01/01/2011,8.0
01/01/2011,8.0
01/01/2011,4.70833333333
01/01/2011,1.6
01/01/2011,25.8
01/01/2012,0.119217081851
01/01/2012,0.53164556962
01/01/2012,0.0192307692308
01/01/2012,-0.266666666667
01/01/2012,-0.571428571429
01/01/2012,0.0643274853801
01/01/2012,0.24
01/01/2012,0.0794979079498
